PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
168,2/22/2020,1:37:58 PM,1,1,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,8,Top,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.25324615,-1.353447616,2.862518305,1868.364936,132.2316533,10:30,5.765408404,-1.683585761,6.180049226,-26.42135366,17.01430104,-18.78832971,2.312147347,-0.604011096,72.40680088,-6.368679478,-0.719131956,0.474345412,85.52940236,-0.33528621,9.130877571,1511.523168,,,,40.2510921,36.74400413,9.959078094,0.315499878,11.21303285,9.750475286,1.477056685,50,5.649888474,-5.316238545,-116.5921059,-3.480359863,15.18118265,25.28144352,-18.973004,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,6da8a17c-55a2-11ea-b030-484d7ee4b65b
169,2/22/2020,1:40:02 PM,1,2,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,8,Top,0,0,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,71.14474151,-2.059580226,-2.413355773,1774.04689,235.8020799,1:45,5.688182971,1.076154267,5.103064267,-43.67151093,13.76585572,20.33689404,0.105931551,0.495846745,64.93859489,-10.10930367,1.383121836,0.545467373,,,,,,,,,,,,-11.45613937,7.88884982,-0.864126993,50,5.460788635,3.756034357,-103.1886999,-4.987462647,-12.19919814,19.15504463,-23.77351859,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,bc7eafb5-55a2-11ea-b030-484d7ee4b65b
170,2/22/2020,1:40:16 PM,1,3,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,8,Top,0,1,1,Undefined,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,68.87941619,3.109517452,-0.065744598,2252.255469,123.1545105,10:00,5.523111038,1.286557764,4.647238009,-52.27265169,9.802548617,-15.09519841,4.124281174,-0.033838689,62.60766928,-6.511765482,-2.853165739,0.567062049,,,,,,,,,,,,7.784953659,4.135946507,-1.2665409,50,5.795000732,0.570814996,-99.87121923,3.845656435,7.804216258,17.20313776,-28.02786832,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,c3c291c8-55a2-11ea-b030-484d7ee4b65b
171,2/22/2020,1:40:28 PM,1,4,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,8,Top,0,2,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.22448427,0.590721509,-0.935108308,1942.953797,217.7910561,1:15,5.635859651,1.073181799,5.230311379,-25.62137412,20.78422143,16.15053206,4.056065315,1.540061416,70.80917027,-4.220022944,2.103014649,0.49029413,,,,,,,,,,,,-8.879121357,10.80807084,-0.998806541,50,5.671737681,1.366471326,-114.9959053,0.375931483,-11.61939163,25.84599139,-18.03039596,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,cc2e1d98-55a2-11ea-b030-484d7ee4b65b
172,2/22/2020,1:40:48 PM,1,5,"Parks, Evan",1000084142,Right,ROA_COL,"Watson, Ben",1000084299,Left,ELI_BLU,Undefined,8,Top,0,2,2,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,82.72261273,-0.45535324,-1.743603241,2050.265652,226.1690612,1:30,5.553233232,1.277882954,5.250648313,-24.3602753,17.80577306,18.58892695,3.095172512,1.188238672,74.70648205,-5.002650706,1.736615323,0.467361539,91.43368713,-19.08041043,4.666535531,,,,,9.954082643,8.840324527,-2.851947159,0.068790894,-10.37937529,9.559535828,-1.131501457,50,5.493915523,3.040146662,-120.1345158,-1.763612027,-14.97626819,26.02804687,-18.38071627,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,d7eceb07-55a2-11ea-b030-484d7ee4b65b
173,2/22/2020,1:41:24 PM,2,1,"Parks, Evan",1000084142,Right,ROA_COL,"Thomas, Joey",1000084302,Left,ELI_BLU,Undefined,8,Top,0,0,0,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.86626715,-1.069561077,-1.889993586,1896.758701,212.1661529,1:00,5.664691282,1.497761514,5.431547678,-19.67907936,25.46569858,16.04229939,3.022569147,1.064187071,71.7420107,-4.764993048,1.130836419,0.483587737,61.3511158,-3.726157779,-159.1193887,1299.113403,,,,25.1422781,25.06514361,-153.3825431,0.321443481,-9.172077867,13.92328023,-1.341329312,50,5.556741918,3.328927551,-115.9541313,-2.776140729,-12.26667383,25.26025601,-13.55314937,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,ead7c32b-55a2-11ea-b030-484d7ee4b65b
174,2/22/2020,1:41:46 PM,2,2,"Parks, Evan",1000084142,Right,ROA_COL,"Thomas, Joey",1000084302,Left,ELI_BLU,Undefined,8,Top,0,0,1,Undefined,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,67.60241324,-0.014632283,-1.840250577,1752.030184,234.1848099,1:45,5.682203199,1.367827366,5.479254521,-46.566429,16.59227087,23.07519101,1.787970895,1.568488785,60.99212315,-8.738924881,2.51877752,0.571989569,,,,,,,,,,,,-12.96772763,8.873210726,-1.221746807,50,5.650178991,2.554767489,-98.14066909,-1.232748641,-12.35971695,18.82529021,-23.71687116,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,fadd0601-55a2-11ea-b030-484d7ee4b65b
175,2/22/2020,1:42:18 PM,2,3,"Parks, Evan",1000084142,Right,ROA_COL,"Thomas, Joey",1000084302,Left,ELI_BLU,Undefined,8,Top,0,0,2,Undefined,Other,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,70.29333235,2.174564472,-1.843240563,2320.768101,91.37327713,9:00,5.539423454,1.436191468,4.830485992,-59.28963457,0.123286527,-7.472968835,2.659751373,-0.932505814,63.99541645,-8.759362727,-3.229309977,0.554768727,,,,,,,,,,,,3.315710027,-0.617767516,-1.247540543,50,5.705654681,3.504444913,-101.936792,2.095959247,3.446380072,18.65897951,-32.8161619,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,0d95c95b-55a3-11ea-b030-484d7ee4b65b
176,2/22/2020,1:42:48 PM,3,1,"Parks, Evan",1000084142,Right,ROA_COL,"McGonigle, Tyler",1000016222,Right,ELI_BLU,Undefined,8,Top,1,0,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,80.44906671,-1.697736873,-3.472803881,2048.662494,215.315303,1:15,5.533308946,1.555540528,5.338524912,-21.49589347,23.6365781,16.77517228,2.146069953,-0.30809637,71.66645744,-5.741305283,-0.309205136,0.48352182,77.26871336,10.98863832,-14.66570199,1748.645185,104.598626,1.42711623,-34.04588079,115.4417336,114.9936036,-18.24571343,1.167288208,-10.1602567,13.18340748,-1.253922234,50,5.365162949,6.544514104,-116.525869,-4.135455077,-13.60807096,27.17885939,-14.5169411,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,207e3cdc-55a3-11ea-b030-484d7ee4b65b
177,2/22/2020,1:44:04 PM,4,1,"Parks, Evan",1000084142,Right,ROA_COL,"Rajnik, Michael",1000084304,Right,ELI_BLU,Undefined,8,Top,1,0,0,Undefined,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,68.06810575,0.616603306,-3.558546367,1768.897546,230.7276586,1:45,5.640556055,1.439108504,5.408609884,-47.49588327,15.46283524,18.98290434,2.261338379,-0.316924345,60.87158694,-8.313550362,0.030030275,0.571083297,,,,,,,,,,,,-11.41922213,8.032282216,-1.135279416,50,5.663440542,5.634698516,-98.61912634,-0.183258895,-10.93086397,19.77788291,-24.48527753,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,4d33a406-55a3-11ea-b030-484d7ee4b65b
178,2/22/2020,1:44:24 PM,4,2,"Parks, Evan",1000084142,Right,ROA_COL,"Rajnik, Michael",1000084304,Right,ELI_BLU,Undefined,8,Top,1,0,1,Undefined,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,69.21037758,-0.04595908,-2.628821709,1746.796094,221.0782541,1:15,5.694918534,1.180027994,5.354829456,-43.5951832,17.20013176,15.04296576,2.018843554,-0.033272149,62.05706231,-8.22417879,0.21096421,0.561185673,,,,,,,,,,,,-8.943613435,9.176633264,-0.954146625,50,5.660783638,4.202494441,-100.3728435,-1.257220807,-8.887287145,20.17389861,-23.05520913,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,5624b9c2-55a3-11ea-b030-484d7ee4b65b
179,2/22/2020,1:45:05 PM,4,3,"Parks, Evan",1000084142,Right,ROA_COL,"Rajnik, Michael",1000084304,Right,ELI_BLU,Undefined,8,Top,1,0,2,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,79.42924085,-0.836953994,-1.676630162,1941.437609,220.1223372,1:15,5.753790773,1.169619162,5.416219102,-25.03943174,20.70705162,17.48700639,2.88283203,1.055975761,71.30816824,-5.53825543,1.619097804,0.486799783,73.33803183,32.32813786,-18.73277813,2062.443311,104.070819,54.45945097,-35.62631138,252.8048469,248.0233616,-18.96867848,4.109852905,-9.882877129,11.31647381,-1.032647866,50,5.662543478,2.835910647,-115.3183282,-2.457984406,-13.04312719,25.42805988,-17.23890311,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,70f7f676-55a3-11ea-b030-484d7ee4b65b
180,2/22/2020,1:45:42 PM,5,1,"Parks, Evan",1000084142,Right,ROA_COL,"McGinley, Riley",1000084295,Right,ELI_BLU,Undefined,8,Top,2,0,0,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,67.88223169,1.404630742,-2.270215589,1787.344175,223.8123498,1:30,5.82173735,1.04858032,5.348989222,-44.6778114,17.99176785,17.31746081,3.417205909,0.361485434,61.25416599,-6.95644048,0.983577896,0.569770432,,,,,,,,,,,,-9.93921367,9.09837227,-0.856414752,50,5.917082878,3.442732849,-98.51295986,1.223828444,-9.606434569,18.05573004,-23.38030281,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,82da1f9f-55a3-11ea-b030-484d7ee4b65b
181,2/22/2020,1:46:16 PM,5,2,"Parks, Evan",1000084142,Right,ROA_COL,"McGinley, Riley",1000084295,Right,ELI_BLU,Undefined,8,Top,2,0,1,Undefined,Other,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,69.27454059,2.117624921,-1.493977298,2207.243089,92.42074396,9:00,5.553252905,1.241510089,4.999105318,-60.46956136,0.658030735,-16.92495553,2.514640952,-1.579459189,62.85154913,-9.08410343,-4.649816244,0.562717165,,,,,,,,,,,,8.387793956,-0.360825898,-1.08482418,50,5.709497723,3.105257982,-100.4558987,1.981894872,8.409052109,19.14328799,-32.53578894,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,9bc951e1-55a3-11ea-b030-484d7ee4b65b
182,2/22/2020,1:46:41 PM,5,3,"Parks, Evan",1000084142,Right,ROA_COL,"McGinley, Riley",1000084295,Right,ELI_BLU,Undefined,8,Top,2,0,2,Undefined,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,69.05035112,0.653432589,-3.853298821,1746.338879,225.8893237,1:30,5.667201469,1.249810779,5.647556339,-44.4729464,15.81527522,16.37248611,2.57194083,-0.984946163,62.06810005,-7.722360704,-0.757423205,0.558840349,54.64136539,50.44087951,-32.67335248,3991.080874,91.26716707,42.54467218,-61.40272721,143.5897042,139.3849712,-33.70180677,3.880119019,-10.11577415,8.277309363,-0.933148184,50,5.695043107,6.320762265,-100.1025526,-0.000880691,-10.04383778,19.39480501,-23.95560168,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,ad2f7d38-55a3-11ea-b030-484d7ee4b65b
183,2/22/2020,1:48:29 PM,1,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Undefined,8,Bottom,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.76504078,-0.378620225,2.172579127,1928.053024,134.4438679,10:30,5.838766493,-1.821671799,6.067749414,-26.82772275,16.08656774,-16.44306188,3.252529858,-1.180683127,72.96707601,-5.462597904,-0.952803134,0.471490001,,,,,,,,,,,,9.647303142,8.88130357,1.662238147,50,5.795242035,-3.991187371,-117.4227835,-1.532682368,13.28129769,25.13315348,-19.947291,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,e536027c-55a3-11ea-b030-484d7ee4b65b
184,2/22/2020,1:48:41 PM,1,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Undefined,8,Bottom,0,0,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,74.32432156,-0.127382804,4.365794753,1922.998249,187.8304739,12:15,5.522646748,-1.722513922,6.046053806,-42.97745303,7.535289703,1.0428211,1.822933899,2.413535025,68.18491046,-8.176475044,4.561889368,0.511531042,,,,,,,,,,,,0.708312544,4.12842006,1.381914321,50,5.489561422,-8.26397974,-107.8869256,-1.36646671,0.830958288,19.58446949,-27.33078424,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,ed507d0a-55a3-11ea-b030-484d7ee4b65b
185,2/22/2020,1:49:00 PM,1,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Undefined,8,Bottom,0,1,1,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,81.86886225,-1.143457158,2.952211848,2005.465803,145.6110195,10:45,5.965568202,-1.607630159,6.196094527,-18.11802733,23.41226648,-16.05082598,3.398714131,-0.217726717,73.98032937,-4.584152784,-0.100510562,0.463824858,87.13155007,49.9681833,5.089164076,4428.90536,108.2582727,115.1289475,19.49595307,245.6795692,96.0130352,13.56648443,5.626449585,9.697261813,13.15846258,1.393745137,50,5.870435801,-5.6878524,-118.9794662,-2.883758608,13.73943869,25.29807915,-13.53065279,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,fe6f1fb9-55a3-11ea-b030-484d7ee4b65b
186,2/22/2020,1:49:33 PM,2,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Kandrick, Gavin",1000084169,Right,ROA_COL,Undefined,8,Bottom,1,0,0,Undefined,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,72.97102573,0.248488275,1.461340397,1879.205685,173.6783395,11:45,5.616365693,-1.968459787,5.955074279,-40.10426929,12.78116244,-1.421453062,2.504833651,-0.731573393,66.02250344,-7.329612179,1.191402018,0.523407023,99.41082534,15.55497602,-8.022154663,805.4091566,109.1932319,27.22235206,-13.29693537,331.8709302,319.5772983,-6.321724946,3.338230591,1.248358472,6.855750565,1.853302278,50,5.613883614,-2.669658179,-106.094493,-0.580524855,1.399320142,20.95380848,-24.48924482,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,11eb6ad5-55a4-11ea-b030-484d7ee4b65b
187,2/22/2020,1:50:17 PM,3,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Undefined,8,Bottom,2,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.95678327,-0.98815947,3.869545781,1957.477471,139.8948206,10:45,5.740209471,-1.580444212,6.183107499,-25.94225693,17.28338509,-14.59086195,2.663828472,0.781778604,73.08078136,-5.879732782,1.113143258,0.473197285,,,,,,,,,,,,9.041089961,9.699640093,1.295899126,50,5.652341437,-7.455662619,-116.172607,-2.723392006,12.34469219,21.94449171,-18.9301729,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,2b5dc102-55a4-11ea-b030-484d7ee4b65b
188,2/22/2020,1:50:30 PM,3,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Undefined,8,Bottom,2,0,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.87735872,-0.174755005,2.08185275,1999.220342,135.4508662,10:30,5.872829866,-1.57770605,6.315512795,-24.87843621,17.48681835,-17.25296131,3.638575548,-1.097280125,73.06112079,-4.912812327,-1.211905901,0.468464222,,,,,,,,,,,,10.14197146,9.663512299,1.433820327,50,5.848197794,-3.812395111,-117.648572,-1.028540192,14.01849632,25.19406889,-18.81689092,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,32cef0f1-55a4-11ea-b030-484d7ee4b65b
189,2/22/2020,1:50:42 PM,3,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Undefined,8,Bottom,2,1,1,Undefined,Other,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,69.20847153,2.836120483,1.012754961,1901.330059,257.7310252,2:30,5.739421153,-1.658268874,5.907652392,-55.54498565,3.142304327,14.70323061,3.74541286,0.507026697,63.09243808,-7.610582949,3.789760124,0.551370525,,,,,,,,,,,,-7.642633585,0.826852715,1.568747418,50,5.935459044,-2.14421545,-100.5533377,3.597060155,-7.74506275,17.85680979,-31.33611408,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,3a211f22-55a4-11ea-b030-484d7ee4b65b
190,2/22/2020,1:50:56 PM,3,4,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Undefined,8,Bottom,2,1,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.88501612,-2.541667291,3.830860595,2006.340077,143.3292045,10:45,5.875460085,-1.233590375,6.405219399,-21.06523453,20.477649,-15.27642168,1.77642791,1.020750488,73.71892226,-6.556924584,0.908527407,0.463895156,,,,,,,,,,,,9.694630086,12.13948853,0.966374393,50,5.683670386,-7.548758379,-118.8005431,-5.845492704,13.60834744,26.53928086,-15.13385453,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,42bc5c74-55a4-11ea-b030-484d7ee4b65b
191,2/22/2020,1:51:10 PM,3,5,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Undefined,8,Bottom,2,2,2,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,81.61963232,-1.570308569,3.021795564,2018.137371,136.325177,10:30,5.947171858,-1.24979656,6.290104159,-23.65103422,18.19820112,-17.41285417,2.526967911,0.086046424,73.55664573,-6.071676524,-0.304459366,0.465602477,69.2306958,46.84085399,1.241172472,4480.029459,109.9987846,80.21121754,0.505368759,204.5345703,200.9290876,-1.426353127,4.734874878,10.55569845,10.5119224,1.035932111,50,5.820229274,-5.785705646,-118.569133,-3.89805949,14.77275584,26.24787461,-17.46255753,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,4e7402af-55a4-11ea-b030-484d7ee4b65b
192,2/22/2020,1:51:52 PM,1,1,"Parks, Evan",1000084142,Right,ROA_COL,"Manning, Derek",1000084318,Right,ELI_BLU,Undefined,9,Top,0,0,0,Undefined,Fastball,Undefined,Undefined,Undefined,Undefined,0,0,,82.81788474,-0.34626298,-4.900796255,2077.00857,217.8048253,1:15,5.529546515,1.521647881,5.241729652,-20.96460717,21.96662947,17.07334338,3.455910089,-1.672180839,73.41340686,-4.293121863,-1.6909682,0.471583083,,,,,,,,,,,,-10.82364671,11.78180408,-1.08298713,50,5.482664196,9.70911532,-119.7514316,-1.412630919,-15.28551703,29.04223909,-15.53538954,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,62652430-55a4-11ea-b030-484d7ee4b65b
193,2/22/2020,1:51:59 PM,1,2,"Parks, Evan",1000084142,Right,ROA_COL,"Manning, Derek",1000084318,Right,ELI_BLU,Undefined,9,Top,0,0,0,Undefined,Fastball,InPlay,Undefined,Undefined,Undefined,0,0,,83.24709882,-0.344219594,-4.405447005,2025.31131,223.6829365,1:30,5.523296589,1.348310373,5.180605421,-23.38465103,18.97956006,18.16449188,3.249777214,-1.290725548,74.16983545,-4.731391326,-0.998085335,0.468458453,,,,,,,,,,,,-11.13583948,10.15875763,-0.951803715,50,5.474112579,8.676200377,-120.4822781,-1.506043569,-15.9887122,28.47108952,-17.58821941,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,62652431-55a4-11ea-b030-484d7ee4b65b
194,2/22/2020,1:52:56 PM,1,3,"Parks, Evan",1000084142,Right,ROA_COL,"Manning, Derek",1000084318,Right,ELI_BLU,Undefined,9,Top,0,0,0,Undefined,ChangeUp,InPlay,Undefined,Popup,Out,1,0,,69.63068988,0.948183108,-2.932725584,1779.394551,233.0885818,1:45,5.808816343,1.038573378,5.434690989,-44.39996022,15.12145995,20.20604227,2.997892051,-0.026034655,62.74600582,-7.375946767,0.872547149,0.555275051,79.99277372,61.06906521,-19.26921681,4677.443282,104.181575,118.2938881,-35.30154642,147.1361126,72.85449063,-18.95187967,5.651918335,-11.74685966,7.745284741,-0.792677285,50,5.862870842,4.629879696,-101.0136338,0.476239199,-11.91150851,19.30919315,-24.3202027,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,86297594-55a4-11ea-b030-484d7ee4b65b
195,2/22/2020,1:53:26 PM,2,1,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Undefined,9,Top,1,0,0,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,69.68334544,1.701868262,-1.978779515,1859.101614,231.2753733,1:45,5.695266732,1.010513124,5.20985048,-42.24827798,17.76289169,22.22256025,3.776217806,1.001066769,62.56192261,-6.205867638,2.194850825,0.557554807,,,,,,,,,,,,-12.42787091,8.822969725,-0.843893954,50,5.82182772,2.871658633,-101.0741208,1.8253402,-12.5924053,19.62745624,-23.23427025,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,980b9f10-55a4-11ea-b030-484d7ee4b65b
196,2/22/2020,1:53:38 PM,2,2,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Undefined,9,Top,1,1,0,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,82.39905275,-0.760257083,-2.653594149,1997.404391,222.5792143,1:30,5.578892013,1.200365731,5.324787906,-21.92517606,21.14594453,19.46775092,3.037664837,0.331125822,73.17137872,-4.894429508,1.025737787,0.472350744,89.66231086,22.08431676,10.56204905,3380.106393,106.9045174,39.99450109,25.91096728,293.5083404,290.0076721,20.59564339,3.817776489,-11.33041588,11.5353325,-0.97401506,50,5.494934339,4.909536094,-119.4524182,-2.292657537,-15.89664355,29.2201492,-15.98990572,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,a5c650c8-55a4-11ea-b030-484d7ee4b65b
197,2/22/2020,1:54:05 PM,3,1,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Undefined,9,Top,2,0,0,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.38699282,1.153160292,-2.114478627,1777.267891,236.287905,2:00,5.658412043,1.223889791,5.353130959,-44.60848309,13.20501465,19.87250083,3.02331929,0.896138507,64.08390183,-7.155676817,1.603974297,0.547250467,,,,,,,,,,,,-11.17257989,6.652430452,-1.047751543,50,5.730902725,3.220327333,-102.2343492,0.815025086,-11.72873833,18.13052326,-25.19046761,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,b2deded0-55a4-11ea-b030-484d7ee4b65b
198,2/22/2020,1:54:15 PM,3,2,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Undefined,9,Top,2,0,1,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.91315671,-0.938037021,-1.440789522,2073.244672,219.8995332,1:15,5.595121978,1.112564368,5.32025172,-22.02520234,18.82665157,15.77337861,2.879131152,1.07477312,75.81518818,-5.052735981,1.515707213,0.460020731,,,,,,,,,,,,-8.813529336,10.27422373,-0.993398372,50,5.494766443,2.540191873,-121.8869036,-2.730085453,-13.09487251,26.72156406,-16.90892096,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,b9344c5c-55a4-11ea-b030-484d7ee4b65b
199,2/22/2020,1:54:26 PM,3,3,"Parks, Evan",1000084142,Undefined,ROA_COL,"Thompson, JT",1000084303,Undefined,ELI_BLU,Undefined,9,Top,2,0,1,Undefined,Fastball,Undefined,Undefined,Undefined,Undefined,0,0,,84.16933204,-1.706922513,-1.428494844,2011.642045,222.4987595,1:30,5.585457594,0.9613741,5.382447428,-21.58203045,19.10075576,17.53690615,2.186158594,1.083638318,75.83071866,-5.744645796,1.86883366,0.459067833,,,,,,,,,,,,-9.79210683,10.71479887,-0.845805159,50,5.418078956,2.469153273,-122.1971806,-4.354071883,-14.56191684,27.78292355,-16.23998933,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,bfd3a6dc-55a4-11ea-b030-484d7ee4b65b
200,2/22/2020,1:55:12 PM,3,4,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Undefined,9,Top,2,0,2,Undefined,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,b51d7b7d-3506-42c2-8bcd-fc2f48c1564e
